type,mesh_code,disp,sd
sports,5439219713,0.06873663639144631,0.2621767274024266
sports,5439219714,0.06729092642284162,0.25940494679716813
sports,5439219721,0.0645876774517489,0.2541410581778334
sports,5439219724,0.06512529159163896,0.25519657441203825
sports,5439219731,0.07033897771803466,0.26521496510950254
sports,5439219743,0.06870606145422721,0.2621184111317387
sports,5439219744,0.0675311188557756,0.2598675025003619
sports,5439219811,0.06306420629681384,0.25112587739381587
sports,5439219812,0.06250055048057054,0.25000110095871686
sports,5439219813,0.0643129343043327,0.2535999493381903
sports,5439219821,0.062031661223049615,0.24906156111100247
sports,5439219823,0.06306154612486473,0.25112058084686073
sports,5439219824,0.06257517754817309,0.250150309910208
sports,5439219831,0.06547028005654269,0.2558716085394053
sports,5439219842,0.06346483999377162,0.2519222895929846
sports,5439219844,0.0643008019996514,0.2535760280461294
sports,5439219914,0.061797643860123846,0.24859131895567843
sports,5439219931,0.06297482188714823,0.250947846946628
sports,5439310212,0.10698621057470517,0.32708746624520046
sports,5439310221,0.11139428897805259,0.3337578298378221
sports,5439310222,0.11578727630451065,0.34027529487829505
sports,5439310223,0.10901141830551402,0.33016877245662407
sports,5439310224,0.11258445453086255,0.335536070387168
sports,5439310242,0.10947069407683807,0.33086355809734935
sports,5439310311,0.1198022116349368,0.34612456086636906
sports,5439310312,0.1228227110988634,0.3504607126324767
sports,5439310313,0.11567738672093507,0.34011378496164346
sports,5439310314,0.11785494789761194,0.34330008432508713
sports,5439310321,0.12406266674498119,0.35222530679237285
sports,5439310322,0.12299384507535202,0.3507047833653713
sports,5439310331,0.1118829482785699,0.334489085440123
sports,5439310412,0.11519942076551931,0.33941040167549275
sports,5439310414,0.11181262055297404,0.3343839418288116
sports,5439310421,0.10995107547948396,0.3315887143427592
sports,5439310422,0.1045798699462667,0.3233881103971924
sports,5439310423,0.10757294283430181,0.32798314413137425
sports,5439310424,0.10307284558771992,0.3210495998871824
sports,5439310432,0.10860171440080006,0.3295477422177249
sports,5439310433,0.10790961355791186,0.3284959871260406
sports,5439310434,0.10562518021921374,0.3250002772602106
sports,5439310441,0.1051515018501681,0.3242707230851532
sports,5439310442,0.10138412086522862,0.31840873239474543
sports,5439310443,0.1027897420047644,0.3206083935344869
sports,5439310444,0.09962579191650461,0.31563553652354265
sports,5439310511,0.09939698228090028,0.31527286956048134
sports,5439310512,0.09456947168986748,0.30752149793122996
sports,5439310514,0.09432069049596853,0.3071167375705344
sports,5439310521,0.09017754305104983,0.3002957592958146
sports,5439310522,0.08624936292726797,0.293682418485118
sports,5439310531,0.09753755831426929,0.312310035564452
sports,5439310532,0.09377872071888638,0.30623311499393135
sports,5439310533,0.09632466749279293,0.3103621553810853
sports,5439310611,0.08278121172851306,0.28771724266806303
sports,5439310612,0.07974971479563038,0.28239991996392344
sports,5439310613,0.08347581979246176,0.2889218229771883
sports,5439310712,0.07122541728348933,0.2668809046812629
sports,5439310721,0.06978824588210686,0.2641746503397078
sports,5439310722,0.06855333123022143,0.2618269108212932
sports,5439311321,0.10651938250834563,0.32637307258465065
sports,5439311322,0.10601016308819478,0.3255920193865242
sports,5439311323,0.10342901611200421,0.321603818559426
sports,5439311324,0.10299007137892133,0.32092066212526943
sports,5439311341,0.10068234767212375,0.31730481823023704
sports,5439311342,0.10030151577527226,0.31670414549745357
sports,5439311343,0.09822517516152744,0.31340895833005067
sports,5439311411,0.10476771812137206,0.323678417756532
sports,5439311412,0.10289416251327424,0.32077119963187817
sports,5439311421,0.1005399025175827,0.3170802777177772
sports,5439311422,0.09786889388078847,0.3128400452000806
sports,5439311423,0.09842468927240283,0.31372709362183376
sports,5439311424,0.0961560544886316,0.3100903972854232
sports,5439311511,0.09503211209343973,0.30827278844140577
sports,5439311614,0.08174599677147977,0.2859125684041885
sports,5439311623,0.07972300290546555,0.282352621566483
sports,5439311624,0.07786279775982537,0.27903906135131934
sports,5439311632,0.08165551632844219,0.2857542936308083
sports,5439311641,0.07977309730021859,0.2824413165601283
sports,5439312312,0.09595035581345727,0.30975854437522343
sports,5439312321,0.09601423326347949,0.30986163567547287
super,5439104543,0.07522526706250708,0.2742722498950761
super,5439104631,0.07522526706250708,0.2742722498950761
super,5439104633,0.07522526706250708,0.2742722498950761
super,5439105512,0.07522526706250708,0.2742722498950761
super,5439105611,0.07522526706250708,0.2742722498950761
super,5439105613,0.07522526706250708,0.2742722498950761
super,5439105631,0.07522526706250708,0.2742722498950761
super,5439105634,0.07522526706250708,0.2742722498950761
super,5439106524,0.07522526706250708,0.2742722498950761
super,5439106534,0.07522526706250708,0.2742722498950761
super,5439106612,0.07522526706250708,0.2742722498950761
super,5439106634,0.07522526706250708,0.2742722498950761
super,5439107621,0.07522526706250708,0.2742722498950761
super,5439107644,0.07522526706250708,0.2742722498950761
super,5439108622,0.07522526706250708,0.2742722498950761
super,5439108624,0.07522526706250708,0.2742722498950761
super,5439108711,0.07522526706250708,0.2742722498950761
super,5439108743,0.07522526706250708,0.2742722498950761
super,5439108744,0.07522526706250708,0.2742722498950761
super,5439109614,0.07522526706250708,0.2742722498950761
super,5439109624,0.07522526706250708,0.2742722498950761
super,5439109713,0.07522526706250708,0.2742722498950761
super,5439109722,0.07522526706250708,0.2742722498950761
super,5439109724,0.07522526706250708,0.2742722498950761
super,5439109731,0.07522526706250708,0.2742722498950761
super,5439109813,0.07522526706250708,0.2742722498950761
