type,mesh_code,disp,sd
shiminkatsudo,5439202923,0.019606167,0.140022025
shiminkatsudo,5439202924,0.02024882,0.142298348
shiminkatsudo,5439202931,0.018631414,0.136496938
shiminkatsudo,5439202933,0.018891943,0.137447965
shiminkatsudo,5439202934,0.019631413,0.140112144
shiminkatsudo,5439202942,0.020722802,0.143954166
shiminkatsudo,5439202943,0.020414487,0.142879274
shiminkatsudo,5439202944,0.021234337,0.145720065
shiminkatsudo,5439203721,0.015451148,0.124302649
shiminkatsudo,5439203722,0.015936257,0.126238888
shiminkatsudo,5439203812,0.017055361,0.130596175
shiminkatsudo,5439203813,0.016511598,0.128497462
shiminkatsudo,5439203814,0.017136395,0.130906054
shiminkatsudo,5439203821,0.017696529,0.1330283
shiminkatsudo,5439203823,0.017826041,0.133514198
shiminkatsudo,5439203824,0.018585145,0.136327347
shiminkatsudo,5439203841,0.017940133,0.133940783
shiminkatsudo,5439203842,0.01876137,0.136972149
shiminkatsudo,5439203844,0.018917847,0.137542163
shiminkatsudo,5439203912,0.019975331,0.141334112
shiminkatsudo,5439203913,0.01941744,0.139346475
shiminkatsudo,5439203914,0.020325102,0.142566132
shiminkatsudo,5439203922,0.02178183,0.147586687
shiminkatsudo,5439203931,0.019670868,0.14025287
shiminkatsudo,5439203932,0.020673734,0.143783634
shiminkatsudo,5439203942,0.02296712,0.151549067
shiminkatsudo,5439203944,0.023588463,0.153585359
shiminkatsudo,5439204824,0.019138768,0.138342938
shiminkatsudo,5439204843,0.018055931,0.13437236
shiminkatsudo,5439204913,0.020292736,0.142452575
shiminkatsudo,5439204914,0.02161032,0.147004489
shiminkatsudo,5439204931,0.020416872,0.142887619
shiminkatsudo,5439204932,0.021840365,0.14778486
shiminkatsudo,5439204941,0.023484269,0.153245779
shiminkatsudo,5439210011,0.017727124,0.133143248
shiminkatsudo,5439210024,0.018753592,0.136943754
shiminkatsudo,5439210031,0.018201794,0.134914024
shiminkatsudo,5439210033,0.018478252,0.135934735
shiminkatsudo,5439210034,0.018806637,0.137137291
shiminkatsudo,5439210042,0.019065075,0.138076338
shiminkatsudo,5439210112,0.018913777,0.137527368
shiminkatsudo,5439210113,0.018992403,0.137812926
shiminkatsudo,5439210114,0.01921428,0.138615582
shiminkatsudo,5439210131,0.019319196,0.138993509
shiminkatsudo,5439210132,0.019552622,0.139830692
shiminkatsudo,5439210133,0.019688043,0.140314088
shiminkatsudo,5439210134,0.019935422,0.141192854
shiminkatsudo,5439210213,0.019778742,0.140636917
shiminkatsudo,5439211011,0.018784978,0.1370583
shiminkatsudo,5439211012,0.019145213,0.138366229
shiminkatsudo,5439211013,0.019125427,0.138294711
shiminkatsudo,5439211014,0.019523708,0.139727263
shiminkatsudo,5439211023,0.019903671,0.14108037
shiminkatsudo,5439211031,0.019503261,0.139654077
shiminkatsudo,5439211032,0.01994717,0.14123445
shiminkatsudo,5439211033,0.019922262,0.141146243
shiminkatsudo,5439211034,0.020421058,0.142902268
shiminkatsudo,5439211041,0.020371164,0.142727587
shiminkatsudo,5439211042,0.020766524,0.144105948
shiminkatsudo,5439211043,0.020898841,0.144564314
shiminkatsudo,5439211044,0.021344572,0.146097817
shiminkatsudo,5439211111,0.020106055,0.14179582
shiminkatsudo,5439211112,0.02037062,0.142725682
shiminkatsudo,5439211122,0.020800069,0.144222291
shiminkatsudo,5439211133,0.021747106,0.147468999
shiminkatsudo,5439211134,0.02209616,0.148647772
shiminkatsudo,5439211212,0.021105038,0.14527573
shiminkatsudo,5439212011,0.020386201,0.142780253
shiminkatsudo,5439212012,0.020951153,0.144745132
shiminkatsudo,5439212013,0.020898635,0.144563603
shiminkatsudo,5439212014,0.021543388,0.146776662
shiminkatsudo,5439212021,0.021494877,0.146611314
shiminkatsudo,5439212022,0.022003499,0.148335764
shiminkatsudo,5439212023,0.022168144,0.148889704
shiminkatsudo,5439212024,0.022755612,0.150849632
shiminkatsudo,5439212031,0.021462617,0.146501253
shiminkatsudo,5439212032,0.02220358,0.149008658
shiminkatsudo,5439212033,0.022080282,0.148594354
shiminkatsudo,5439212034,0.022937009,0.151449691
shiminkatsudo,5439212041,0.022928011,0.151419982
shiminkatsudo,5439212042,0.023614603,0.153670436
shiminkatsudo,5439212043,0.023783997,0.154220611
shiminkatsudo,5439212044,0.024595366,0.156829099
shiminkatsudo,5439212111,0.022462488,0.149874908
shiminkatsudo,5439212112,0.022857857,0.15118815
shiminkatsudo,5439212113,0.023286987,0.152600742
shiminkatsudo,5439212114,0.023743371,0.154088843
shiminkatsudo,5439212121,0.023177738,0.152242365
shiminkatsudo,5439212122,0.023414219,0.153017055
shiminkatsudo,5439212123,0.02410781,0.155266899
shiminkatsudo,5439212124,0.024367804,0.156101904
shiminkatsudo,5439212131,0.024239226,0.155689517
shiminkatsudo,5439212132,0.024776546,0.157405674
shiminkatsudo,5439212133,0.025340488,0.159186958
shiminkatsudo,5439212134,0.025985698,0.1612008
shiminkatsudo,5439212141,0.025202584,0.158753218
shiminkatsudo,5439212142,0.025498124,0.159681321
shiminkatsudo,5439212143,0.026497408,0.162780244
shiminkatsudo,5439212144,0.026846645,0.163849457
shiminkatsudo,5439212211,0.023565185,0.15350956
shiminkatsudo,5439212213,0.024518004,0.15658226
shiminkatsudo,5439212214,0.024562549,0.156724435
shiminkatsudo,5439212231,0.025652614,0.160164333
shiminkatsudo,5439212232,0.025667832,0.160211834
shiminkatsudo,5439212233,0.027014652,0.164361347
shiminkatsudo,5439212243,0.026815828,0.16375539
shiminkatsudo,5439213011,0.022752291,0.150838627
shiminkatsudo,5439213012,0.023747805,0.154103227
shiminkatsudo,5439213013,0.023477106,0.153222406
shiminkatsudo,5439213014,0.024638079,0.156965216
shiminkatsudo,5439213021,0.024745175,0.15730599
shiminkatsudo,5439213022,0.025713562,0.160354489
shiminkatsudo,5439213023,0.025819247,0.160683688
shiminkatsudo,5439213024,0.026984802,0.164270515
shiminkatsudo,5439213031,0.024250062,0.155724314
shiminkatsudo,5439213032,0.025606747,0.160021084
shiminkatsudo,5439213034,0.026647989,0.163242117
shiminkatsudo,5439213041,0.027011176,0.164350772
shiminkatsudo,5439213042,0.028423261,0.168591995
shiminkatsudo,5439213043,0.028321228,0.168289119
shiminkatsudo,5439213044,0.030039472,0.17331899
shiminkatsudo,5439213111,0.026614629,0.163139905
shiminkatsudo,5439213112,0.027404117,0.16554189
shiminkatsudo,5439213113,0.028087634,0.167593657
shiminkatsudo,5439213114,0.029070337,0.170500254
shiminkatsudo,5439213121,0.028035436,0.167437856
shiminkatsudo,5439213122,0.028465562,0.168717402
shiminkatsudo,5439213131,0.02978655,0.172587804
shiminkatsudo,5439213132,0.031027891,0.176147357
shiminkatsudo,5439213133,0.031737435,0.178150035
shiminkatsudo,5439213213,0.030673807,0.175139393
shiminkatsudo,5439213214,0.030603049,0.17493727
shiminkatsudo,5439213222,0.027888242,0.16699773
shiminkatsudo,5439214012,0.027749339,0.166581328
shiminkatsudo,5439214014,0.028889467,0.169969019
shiminkatsudo,5439214021,0.029742325,0.172459633
shiminkatsudo,5439214022,0.031837023,0.178429322
shiminkatsudo,5439214024,0.033807841,0.183869087
shiminkatsudo,5439214031,0.02755514,0.165997409
shiminkatsudo,5439214033,0.028306748,0.168246094
shiminkatsudo,5439214034,0.031142588,0.176472628
shiminkatsudo,5439214043,0.034415294,0.185513595
shiminkatsudo,5439214111,0.033961795,0.184287261
shiminkatsudo,5439214113,0.036470844,0.190973411
shiminkatsudo,5439214122,0.039226685,0.198057277
shiminkatsudo,5439214123,0.041568046,0.203882432
shiminkatsudo,5439214124,0.043560878,0.208712428
shiminkatsudo,5439214132,0.04269257,0.206621804
shiminkatsudo,5439214141,0.046006003,0.2144901
shiminkatsudo,5439214143,0.05120371,0.226282369
shiminkatsudo,5439214144,0.055301857,0.235163468
shiminkatsudo,5439214211,0.040024628,0.200061561
shiminkatsudo,5439214213,0.044808814,0.211680926
shiminkatsudo,5439214214,0.04504358,0.212234728
shiminkatsudo,5439214223,0.044110232,0.210024361
shiminkatsudo,5439214231,0.050826196,0.225446659
shiminkatsudo,5439214232,0.051461042,0.226850264
shiminkatsudo,5439214233,0.058397873,0.241656518
shiminkatsudo,5439214241,0.050451611,0.224614362
shiminkatsudo,5439214242,0.047787576,0.218603696
shiminkatsudo,5439214333,0.050017441,0.223645794
shiminkatsudo,5439214543,0.042723926,0.206697669
shiminkatsudo,5439215011,0.028948209,0.170141732
shiminkatsudo,5439215012,0.032149365,0.179302439
shiminkatsudo,5439215014,0.03298181,0.181608948
shiminkatsudo,5439215021,0.03593298,0.189559963
shiminkatsudo,5439215022,0.040362159,0.200903357
shiminkatsudo,5439215023,0.037284823,0.193092784
shiminkatsudo,5439215032,0.033554918,0.183180015
shiminkatsudo,5439215033,0.029658176,0.172215492
shiminkatsudo,5439215042,0.044279729,0.210427492
shiminkatsudo,5439215044,0.045591327,0.213521256
shiminkatsudo,5439215111,0.045456628,0.213205601
shiminkatsudo,5439215112,0.05114223,0.226146479
shiminkatsudo,5439215113,0.048633766,0.220530647
shiminkatsudo,5439215121,0.057173575,0.239109963
shiminkatsudo,5439215122,0.063037797,0.251073289
shiminkatsudo,5439215123,0.063819591,0.252625396
shiminkatsudo,5439215124,0.072124931,0.268560851
shiminkatsudo,5439215133,0.053987285,0.232351641
shiminkatsudo,5439215143,0.077726857,0.278795367
shiminkatsudo,5439215211,0.067883115,0.260543884
shiminkatsudo,5439215213,0.07961979,0.282169789
shiminkatsudo,5439215214,0.0845678,0.290805433
shiminkatsudo,5439215223,0.08497897,0.291511527
shiminkatsudo,5439215224,0.079632404,0.282192141
shiminkatsudo,5439215232,0.102468485,0.320106989
shiminkatsudo,5439215241,0.104994671,0.324028813
shiminkatsudo,5439215242,0.09863431,0.314060997
shiminkatsudo,5439215243,0.131315332,0.362374575
shiminkatsudo,5439215311,0.058219151,0.241286449
shiminkatsudo,5439215312,0.049358805,0.222168416
shiminkatsudo,5439215313,0.069233238,0.263122098
shiminkatsudo,5439215314,0.056527712,0.237755572
shiminkatsudo,5439215331,0.083998941,0.289825708
shiminkatsudo,5439215332,0.065601226,0.256127362
shiminkatsudo,5439215333,0.103407635,0.321570575
shiminkatsudo,5439215422,0.037901166,0.194682218
shiminkatsudo,5439215424,0.041153111,0.202862295
shiminkatsudo,5439215443,0.044234081,0.210318997
shiminkatsudo,5439215444,0.051516192,0.226971788
shiminkatsudo,5439215511,0.041253823,0.20311037
shiminkatsudo,5439215531,0.050727608,0.225227902
shiminkatsudo,5439215532,0.054783704,0.234059189
shiminkatsudo,5439215533,0.057846406,0.240512798
shiminkatsudo,5439215534,0.062322125,0.249643996
shiminkatsudo,5439216022,0.046173261,0.214879642
shiminkatsudo,5439216112,0.067664292,0.26012361
shiminkatsudo,5439216121,0.083510767,0.288982295
shiminkatsudo,5439216133,0.051179345,0.226228525
shiminkatsudo,5439216134,0.064127978,0.253235025
shiminkatsudo,5439216141,0.086897764,0.294784267
shiminkatsudo,5439216143,0.082426771,0.287100629
shiminkatsudo,5439216144,0.108425223,0.329279856
shiminkatsudo,5439216232,0.193721423,0.440137959
shiminkatsudo,5439216233,0.144624356,0.38029509
shiminkatsudo,5439216234,0.190895436,0.436915822
shiminkatsudo,5439216241,0.23393602,0.48366933
shiminkatsudo,5439216243,0.234898882,0.484663679
shiminkatsudo,5439216313,0.153260587,0.391485105
shiminkatsudo,5439216314,0.09913256,0.314853236
shiminkatsudo,5439216323,0.058187257,0.241220349
shiminkatsudo,5439216332,0.102329944,0.319890518
shiminkatsudo,5439216334,0.092489057,0.304120135
shiminkatsudo,5439216341,0.055164777,0.23487183
shiminkatsudo,5439216342,0.036530068,0.191128408
shiminkatsudo,5439216344,0.034091104,0.184637763
shiminkatsudo,5439216422,0.059783443,0.24450653
shiminkatsudo,5439216424,0.071163059,0.26676405
shiminkatsudo,5439216431,0.039437703,0.198589281
shiminkatsudo,5439216432,0.054002109,0.232383538
shiminkatsudo,5439216433,0.043910796,0.209549029
shiminkatsudo,5439216434,0.065549282,0.256025939
shiminkatsudo,5439216442,0.086604884,0.294287077
shiminkatsudo,5439216443,0.089058991,0.29842753
shiminkatsudo,5439216444,0.107033798,0.327160202
shiminkatsudo,5439216511,0.067277319,0.259378718
shiminkatsudo,5439216512,0.071922522,0.268183747
shiminkatsudo,5439216513,0.079688035,0.282290693
shiminkatsudo,5439216514,0.084023257,0.289867655
shiminkatsudo,5439216531,0.095778991,0.309481811
shiminkatsudo,5439216532,0.09900461,0.314649981
shiminkatsudo,5439216533,0.116148678,0.340805924
shiminkatsudo,5439216534,0.117047053,0.342121401
shiminkatsudo,5439216541,0.097621548,0.312444473
shiminkatsudo,5439216542,0.09335802,0.305545447
shiminkatsudo,5439216543,0.112382584,0.335235118
shiminkatsudo,5439216544,0.104856709,0.323815857
shiminkatsudo,5439216631,0.087655173,0.296066164
shiminkatsudo,5439216632,0.08148478,0.285455391
shiminkatsudo,5439216633,0.096367347,0.310430906
shiminkatsudo,5439216634,0.087993324,0.296636687
shiminkatsudo,5439216643,0.080248629,0.28328189
shiminkatsudo,5439216644,0.073321219,0.270778912
shiminkatsudo,5439217121,0.0737427,0.271556072
shiminkatsudo,5439217122,0.096013933,0.309861151
shiminkatsudo,5439217124,0.078519618,0.280213522
shiminkatsudo,5439217211,0.126428475,0.355567821
shiminkatsudo,5439217212,0.163565506,0.404432325
shiminkatsudo,5439217213,0.099414619,0.31530084
shiminkatsudo,5439217221,0.19390924,0.440351269
shiminkatsudo,5439217222,0.185112576,0.43024711
shiminkatsudo,5439217223,0.135306758,0.36784067
shiminkatsudo,5439217224,0.122251194,0.349644382
shiminkatsudo,5439217231,0.071078392,0.266605312
shiminkatsudo,5439217234,0.049151629,0.221701667
shiminkatsudo,5439217242,0.06842625,0.261584117
shiminkatsudo,5439217311,0.130167455,0.360787271
shiminkatsudo,5439217312,0.070139149,0.264837968
shiminkatsudo,5439217313,0.083176005,0.288402505
shiminkatsudo,5439217314,0.044631558,0.211261823
shiminkatsudo,5439217321,0.036495123,0.191036967
shiminkatsudo,5439217322,0.032816381,0.181152922
shiminkatsudo,5439217323,0.027175201,0.164849026
shiminkatsudo,5439217324,0.033519366,0.183082948
shiminkatsudo,5439217331,0.044983098,0.212092191
shiminkatsudo,5439217332,0.02644667,0.162624321
shiminkatsudo,5439217333,0.025420586,0.159438345
shiminkatsudo,5439217334,0.020834168,0.14434046
shiminkatsudo,5439217341,0.022423502,0.14974479
shiminkatsudo,5439217342,0.035283429,0.187838837
shiminkatsudo,5439217343,0.023720427,0.154014373
shiminkatsudo,5439217344,0.036585978,0.191274615
shiminkatsudo,5439217411,0.051061032,0.225966883
shiminkatsudo,5439217412,0.081122765,0.284820585
shiminkatsudo,5439217413,0.059961828,0.244871045
shiminkatsudo,5439217414,0.099585197,0.315571224
shiminkatsudo,5439217421,0.111752462,0.334293976
shiminkatsudo,5439217422,0.133083557,0.364806191
shiminkatsudo,5439217423,0.139307583,0.37323931
shiminkatsudo,5439217424,0.164606385,0.405717125
shiminkatsudo,5439217431,0.067606695,0.260012874
shiminkatsudo,5439217432,0.117501112,0.342784352
shiminkatsudo,5439217433,0.069690896,0.263990334
shiminkatsudo,5439217434,0.12855725,0.358548812
shiminkatsudo,5439217441,0.169091601,0.411207491
shiminkatsudo,5439217442,0.199660634,0.446834012
shiminkatsudo,5439217443,0.194101932,0.440570008
shiminkatsudo,5439217444,0.232277859,0.481952134
shiminkatsudo,5439217512,0.137884391,0.371327875
shiminkatsudo,5439217513,0.169845072,0.412122642
shiminkatsudo,5439217514,0.160391802,0.400489453
shiminkatsudo,5439217521,0.12843806,0.358382562
shiminkatsudo,5439217522,0.116674441,0.341576406
shiminkatsudo,5439217523,0.144566378,0.380218856
shiminkatsudo,5439217524,0.127782027,0.35746612
shiminkatsudo,5439217531,0.20018993,0.447425894
shiminkatsudo,5439217532,0.181963729,0.426572068
shiminkatsudo,5439217533,0.226158244,0.475560979
shiminkatsudo,5439217534,0.197871952,0.444828002
shiminkatsudo,5439217541,0.15865588,0.398316307
shiminkatsudo,5439217542,0.136713475,0.369747853
shiminkatsudo,5439217543,0.167739805,0.409560503
shiminkatsudo,5439217544,0.141742214,0.376486672
shiminkatsudo,5439217611,0.104875222,0.32384444
shiminkatsudo,5439217612,0.094064858,0.306699948
shiminkatsudo,5439217613,0.112410424,0.335276639
shiminkatsudo,5439217614,0.099157285,0.314892497
shiminkatsudo,5439217621,0.084573701,0.290815579
shiminkatsudo,5439217622,0.076406348,0.276416982
shiminkatsudo,5439217623,0.08801659,0.296675901
shiminkatsudo,5439217624,0.078735403,0.280598295
shiminkatsudo,5439217631,0.118017802,0.343537192
shiminkatsudo,5439217632,0.102660864,0.320407341
shiminkatsudo,5439217633,0.120703558,0.347424175
shiminkatsudo,5439217634,0.103996753,0.322485276
shiminkatsudo,5439217641,0.090188271,0.300313622
shiminkatsudo,5439217642,0.080058071,0.28294535
shiminkatsudo,5439217643,0.090744983,0.301239079
shiminkatsudo,5439217644,0.080165895,0.283135825
shiminkatsudo,5439217711,0.069436812,0.263508656
shiminkatsudo,5439217713,0.071009571,0.266476212
shiminkatsudo,5439217733,0.071638799,0.267654253
shiminkatsudo,5439217734,0.064691254,0.254344754
shiminkatsudo,5439217742,0.054599002,0.233664294
shiminkatsudo,5439217743,0.058968468,0.242834239
shiminkatsudo,5439217744,0.054204293,0.232818155
shiminkatsudo,5439217821,0.044354343,0.210604708
shiminkatsudo,5439217822,0.041906739,0.204711354
shiminkatsudo,5439217823,0.044422611,0.210766722
shiminkatsudo,5439217824,0.041914351,0.204729948
shiminkatsudo,5439217833,0.050198113,0.224049355
shiminkatsudo,5439217841,0.0442696,0.210403421
shiminkatsudo,5439217842,0.041738296,0.204299526
shiminkatsudo,5439217843,0.043885704,0.209489151
shiminkatsudo,5439217844,0.041372204,0.203401583
shiminkatsudo,5439217914,0.037792525,0.194402996
shiminkatsudo,5439217923,0.036086721,0.189965053
shiminkatsudo,5439217931,0.039532717,0.198828361
shiminkatsudo,5439217932,0.037598459,0.193903222
shiminkatsudo,5439217934,0.037272299,0.193060351
shiminkatsudo,5439217941,0.035891904,0.189451587
shiminkatsudo,5439217943,0.035585658,0.188641611
shiminkatsudo,5439218244,0.054202711,0.232814757
shiminkatsudo,5439218311,0.025032073,0.158215274
shiminkatsudo,5439218312,0.03026113,0.173957265
shiminkatsudo,5439218314,0.058266279,0.241384091
shiminkatsudo,5439218321,0.034757335,0.186433193
shiminkatsudo,5439218322,0.039395694,0.198483486
shiminkatsudo,5439218323,0.065833777,0.256580937
shiminkatsudo,5439218324,0.054721055,0.23392532
shiminkatsudo,5439218331,0.067735646,0.260260726
shiminkatsudo,5439218332,0.105242433,0.324410902
shiminkatsudo,5439218333,0.093616537,0.305968196
shiminkatsudo,5439218334,0.1547289,0.393355946
shiminkatsudo,5439218341,0.128958654,0.359108138
shiminkatsudo,5439218342,0.100405232,0.316867847
shiminkatsudo,5439218343,0.210585353,0.458895798
shiminkatsudo,5439218344,0.169327108,0.411493752
shiminkatsudo,5439218411,0.0636586,0.252306559
shiminkatsudo,5439218412,0.124704664,0.353135476
shiminkatsudo,5439218413,0.05455697,0.233574336
shiminkatsudo,5439218414,0.102844993,0.320694547
shiminkatsudo,5439218421,0.200588634,0.447871225
shiminkatsudo,5439218422,0.246721996,0.49671118
shiminkatsudo,5439218423,0.176821244,0.420501181
shiminkatsudo,5439218424,0.222014603,0.471184255
shiminkatsudo,5439218431,0.057600936,0.24000195
shiminkatsudo,5439218432,0.074061168,0.272141816
shiminkatsudo,5439218433,0.078991936,0.281055041
shiminkatsudo,5439218434,0.055742521,0.236098542
shiminkatsudo,5439218441,0.132173491,0.363556723
shiminkatsudo,5439218442,0.174473523,0.417700279
shiminkatsudo,5439218443,0.088974836,0.298286499
shiminkatsudo,5439218444,0.124203682,0.352425428
shiminkatsudo,5439218511,0.235673268,0.485461912
shiminkatsudo,5439218512,0.201803963,0.449225959
shiminkatsudo,5439218513,0.217781492,0.466670647
shiminkatsudo,5439218514,0.189846337,0.435713595
shiminkatsudo,5439218521,0.168758084,0.410801758
shiminkatsudo,5439218522,0.141353994,0.375970735
shiminkatsudo,5439218523,0.160165942,0.400207374
shiminkatsudo,5439218524,0.134902808,0.367291176
shiminkatsudo,5439218531,0.180534843,0.424893919
shiminkatsudo,5439218532,0.164679754,0.405807533
shiminkatsudo,5439218533,0.137628298,0.370982881
shiminkatsudo,5439218534,0.133241055,0.365021993
shiminkatsudo,5439218541,0.143158006,0.378362269
shiminkatsudo,5439218542,0.123022969,0.350746303
shiminkatsudo,5439218543,0.121080755,0.3479666
shiminkatsudo,5439218544,0.107426731,0.327760173
shiminkatsudo,5439218611,0.119690772,0.345963542
shiminkatsudo,5439218612,0.102751785,0.320549193
shiminkatsudo,5439218613,0.114701109,0.338675522
shiminkatsudo,5439218614,0.098806568,0.314335121
shiminkatsudo,5439218621,0.089460117,0.299098842
shiminkatsudo,5439218623,0.086285712,0.293744297
shiminkatsudo,5439218624,0.076339721,0.276296437
shiminkatsudo,5439218631,0.106108525,0.325743035
shiminkatsudo,5439218632,0.0923977,0.303969901
shiminkatsudo,5439218633,0.094854213,0.307984112
shiminkatsudo,5439218641,0.08137932,0.285270609
shiminkatsudo,5439218642,0.072499476,0.269257267
shiminkatsudo,5439218643,0.07508273,0.274012281
shiminkatsudo,5439218712,0.063647518,0.252284597
shiminkatsudo,5439218714,0.061855003,0.248706661
shiminkatsudo,5439218721,0.058025879,0.240885614
shiminkatsudo,5439218722,0.053356526,0.230990316
shiminkatsudo,5439218723,0.056511144,0.237720726
shiminkatsudo,5439218724,0.052064376,0.228176196
shiminkatsudo,5439218731,0.065286808,0.255512834
shiminkatsudo,5439218741,0.054466349,0.233380266
shiminkatsudo,5439218742,0.05035963,0.224409513
shiminkatsudo,5439218811,0.049436487,0.222343174
shiminkatsudo,5439218833,0.045162113,0.212513794
shiminkatsudo,5439218834,0.042465962,0.206072711
shiminkatsudo,5439218842,0.039159025,0.197886395
shiminkatsudo,5439218843,0.040128626,0.200321308
shiminkatsudo,5439218844,0.038088296,0.195162229
shiminkatsudo,5439218913,0.03802564,0.195001641
shiminkatsudo,5439218923,0.034644965,0.186131579
shiminkatsudo,5439218931,0.037225565,0.192939278
shiminkatsudo,5439218932,0.035525036,0.188480864
shiminkatsudo,5439218933,0.036295724,0.190514366
shiminkatsudo,5439218934,0.034711379,0.186309901
shiminkatsudo,5439219221,0.036999233,0.192351848
shiminkatsudo,5439219222,0.061583594,0.248160421
shiminkatsudo,5439219224,0.060169704,0.245295137
shiminkatsudo,5439219241,0.034368612,0.185387734
shiminkatsudo,5439219242,0.051766307,0.227522103
shiminkatsudo,5439219243,0.028817748,0.169757911
shiminkatsudo,5439219244,0.04025252,0.200630307
shiminkatsudo,5439219311,0.104838286,0.323787408
shiminkatsudo,5439219312,0.172509154,0.415342213
shiminkatsudo,5439219313,0.096731129,0.311016285
shiminkatsudo,5439219314,0.147442557,0.383982496
shiminkatsudo,5439219321,0.241776594,0.491707834
shiminkatsudo,5439219322,0.19698588,0.443830914
shiminkatsudo,5439219323,0.1867056,0.432094434
shiminkatsudo,5439219324,0.156011158,0.394982479
shiminkatsudo,5439219331,0.076573072,0.276718399
shiminkatsudo,5439219332,0.105018327,0.324065312
shiminkatsudo,5439219333,0.054053144,0.23249332
shiminkatsudo,5439219334,0.066127191,0.257152077
shiminkatsudo,5439219341,0.119840047,0.346179212
shiminkatsudo,5439219342,0.099144379,0.314872004
shiminkatsudo,5439219343,0.067838734,0.2604587
shiminkatsudo,5439219344,0.05364762,0.231619558
shiminkatsudo,5439219411,0.094186404,0.306898036
shiminkatsudo,5439219412,0.049326836,0.222096457
shiminkatsudo,5439219413,0.083952951,0.289746357
shiminkatsudo,5439219414,0.043499358,0.208564997
shiminkatsudo,5439219421,0.059658452,0.244250796
shiminkatsudo,5439219422,0.083806723,0.289493909
shiminkatsudo,5439219423,0.041590214,0.203936789
shiminkatsudo,5439219424,0.055384201,0.235338481
shiminkatsudo,5439219431,0.058692167,0.242264664
shiminkatsudo,5439219432,0.03281512,0.18114944
shiminkatsudo,5439219433,0.033472557,0.182955069
shiminkatsudo,5439219434,0.021072356,0.145163203
shiminkatsudo,5439219441,0.028391774,0.168498587
shiminkatsudo,5439219442,0.035761528,0.189107187
shiminkatsudo,5439219443,0.018613215,0.136430255
shiminkatsudo,5439219444,0.022738086,0.150791533
shiminkatsudo,5439219511,0.09891681,0.314510429
shiminkatsudo,5439219512,0.102040707,0.319438111
shiminkatsudo,5439219513,0.068307809,0.261357626
shiminkatsudo,5439219514,0.074892967,0.273665795
shiminkatsudo,5439219521,0.097689797,0.31255367
shiminkatsudo,5439219522,0.090234688,0.300390892
shiminkatsudo,5439219523,0.075815962,0.275346984
shiminkatsudo,5439219524,0.073323207,0.270782582
shiminkatsudo,5439219531,0.045625282,0.213600753
shiminkatsudo,5439219532,0.053114479,0.230465787
shiminkatsudo,5439219533,0.02982547,0.172700522
shiminkatsudo,5439219541,0.057035084,0.238820192
shiminkatsudo,5439219542,0.058008078,0.240848663
shiminkatsudo,5439219611,0.08216696,0.286647798
shiminkatsudo,5439219613,0.069249613,0.263153212
shiminkatsudo,5439219633,0.046289216,0.215149287
shiminkatsudo,5439219634,0.046261794,0.215085551
shiminkatsudo,5439219641,0.05260948,0.229367565
shiminkatsudo,5439219644,0.044157841,0.210137671
shiminkatsudo,5439219712,0.052770814,0.229718989
shiminkatsudo,5439219713,0.05229562,0.228682355
shiminkatsudo,5439219714,0.048951704,0.221250321
shiminkatsudo,5439219721,0.049102412,0.22159064
shiminkatsudo,5439219724,0.043376939,0.208271312
shiminkatsudo,5439219731,0.047429872,0.217784002
shiminkatsudo,5439219743,0.039485128,0.19870865
shiminkatsudo,5439219744,0.037957786,0.19482758
shiminkatsudo,5439219811,0.043201685,0.207850151
shiminkatsudo,5439219812,0.040815505,0.202028477
shiminkatsudo,5439219813,0.041064599,0.202644022
shiminkatsudo,5439219821,0.038725095,0.196786927
shiminkatsudo,5439219823,0.037194642,0.192859125
shiminkatsudo,5439219824,0.035570926,0.188602561
shiminkatsudo,5439219831,0.03881363,0.197011751
shiminkatsudo,5439219842,0.03417744,0.184871415
shiminkatsudo,5439219844,0.032731512,0.180918522
shiminkatsudo,5439219914,0.032813108,0.181143889
shiminkatsudo,5439219931,0.032911366,0.181414901
shiminkatsudo,5439310212,0.017159962,0.130996039
shiminkatsudo,5439310221,0.022593031,0.150309782
shiminkatsudo,5439310222,0.029059848,0.170469493
shiminkatsudo,5439310223,0.017001465,0.130389665
shiminkatsudo,5439310224,0.020247105,0.142292323
shiminkatsudo,5439310242,0.014527762,0.120531168
shiminkatsudo,5439310311,0.035206562,0.187634116
shiminkatsudo,5439310312,0.038242952,0.195558053
shiminkatsudo,5439310313,0.022541152,0.150137111
shiminkatsudo,5439310314,0.023067963,0.151881411
shiminkatsudo,5439310321,0.035241468,0.187727109
shiminkatsudo,5439310322,0.027760079,0.166613562
shiminkatsudo,5439310331,0.016177198,0.127189614
shiminkatsudo,5439310412,0.020356609,0.142676588
shiminkatsudo,5439310414,0.052473585,0.229071135
shiminkatsudo,5439310421,0.01817358,0.13480942
shiminkatsudo,5439310422,0.017805598,0.133437617
shiminkatsudo,5439310423,0.038867564,0.197148583
shiminkatsudo,5439310424,0.024849398,0.157636918
shiminkatsudo,5439310432,0.132917319,0.364578275
shiminkatsudo,5439310433,0.199819291,0.447011511
shiminkatsudo,5439310434,0.220193186,0.469247467
shiminkatsudo,5439310441,0.085492729,0.292391397
shiminkatsudo,5439310442,0.04399019,0.209738385
shiminkatsudo,5439310443,0.132683583,0.364257578
